"forecast_date","target","target_end_date","location","type","quantile","value"
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","36","quantile",0.65,8.5125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","36","quantile",0.7,8.9625
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","36","quantile",0.75,9.4125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","36","quantile",0.8,9.8625
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","36","quantile",0.85,10.9375
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","36","quantile",0.9,12.2875
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","36","quantile",0.95,14.275
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","36","quantile",0.975,16.975
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","36","quantile",0.99,18.5275
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","36","point",NA,7
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","37","quantile",0.01,2.39375
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","37","quantile",0.025,3.6875
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","37","quantile",0.05,5.9375
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","37","quantile",0.1,7
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","37","quantile",0.15,7
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","37","quantile",0.2,7.1375
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","37","quantile",0.25,7.5875
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","37","quantile",0.3,8.0375
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","37","quantile",0.35,8.4875
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","37","quantile",0.4,8.9125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","37","quantile",0.45,9
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","37","quantile",0.5,9
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","37","quantile",0.55,9
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","37","quantile",0.6,9
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","37","quantile",0.65,9
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","37","quantile",0.7,9.0375
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","37","quantile",0.75,9.4125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","37","quantile",0.8,9.8625
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","37","quantile",0.85,10
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","37","quantile",0.9,10
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","37","quantile",0.95,10
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","37","quantile",0.975,10
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","37","quantile",0.99,10
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","37","point",NA,10
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","37","quantile",0.01,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","37","quantile",0.025,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","37","quantile",0.05,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","37","quantile",0.1,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","37","quantile",0.15,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","37","quantile",0.2,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","37","quantile",0.25,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","37","quantile",0.3,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","37","quantile",0.35,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","37","quantile",0.4,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","37","quantile",0.45,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","37","quantile",0.5,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","37","quantile",0.55,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","37","quantile",0.6,0.0625
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","37","quantile",0.65,0.5125
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","37","quantile",0.7,0.925
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","37","quantile",0.75,1
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","37","quantile",0.8,1
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","37","quantile",0.85,1.9375
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","37","quantile",0.9,3.2875
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","37","quantile",0.95,5.275
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","37","quantile",0.975,7.975
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","37","quantile",0.99,9.5275
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","37","point",NA,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","37","quantile",0.01,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","37","quantile",0.025,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","37","quantile",0.05,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","37","quantile",0.1,0.2375
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","37","quantile",0.15,0.6875
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","37","quantile",0.2,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","37","quantile",0.25,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","37","quantile",0.3,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","37","quantile",0.35,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","37","quantile",0.4,1.025
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","37","quantile",0.45,1.33125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","37","quantile",0.5,1.5
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","37","quantile",0.55,1.66875
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","37","quantile",0.6,2.0625
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","37","quantile",0.65,2.5125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","37","quantile",0.7,3.075
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","37","quantile",0.75,4.65
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","37","quantile",0.8,6.45
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","37","quantile",0.85,9.1875
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","37","quantile",0.9,12.3375
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","37","quantile",0.95,17.6125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","37","quantile",0.975,25.2625
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","37","quantile",0.99,29.66125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","37","point",NA,1
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","37","quantile",0.01,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","37","quantile",0.025,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","37","quantile",0.05,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","37","quantile",0.1,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","37","quantile",0.15,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","37","quantile",0.2,0.1375
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","37","quantile",0.25,0.5875
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","37","quantile",0.3,1.0375
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","37","quantile",0.35,1.4875
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","37","quantile",0.4,1.9125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","37","quantile",0.45,2
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","37","quantile",0.5,2
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","37","quantile",0.55,2
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","37","quantile",0.6,2.0875
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","37","quantile",0.65,2.5125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","37","quantile",0.7,3
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","37","quantile",0.75,3.825
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","37","quantile",0.8,4.725
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","37","quantile",0.85,5.625
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","37","quantile",0.9,6.525
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","37","quantile",0.95,7.2125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","37","quantile",0.975,7.6625
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","37","quantile",0.99,7.92125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","37","point",NA,1
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","38","quantile",0.01,5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","38","quantile",0.025,5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","38","quantile",0.05,5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","38","quantile",0.1,5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","38","quantile",0.15,5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","38","quantile",0.2,5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","38","quantile",0.25,5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","38","quantile",0.3,5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","38","quantile",0.35,5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","38","quantile",0.4,5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","38","quantile",0.45,5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","38","quantile",0.5,5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","38","quantile",0.55,5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","38","quantile",0.6,5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","38","quantile",0.65,5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","38","quantile",0.7,5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","38","quantile",0.75,5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","38","quantile",0.8,5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","38","quantile",0.85,5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","38","quantile",0.9,5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","38","quantile",0.95,5.2125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","38","quantile",0.975,5.6625
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","38","quantile",0.99,5.92125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","38","point",NA,5
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","38","quantile",0.01,3
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","38","quantile",0.025,3
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","38","quantile",0.05,3
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","38","quantile",0.1,3
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","38","quantile",0.15,3
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","38","quantile",0.2,3
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","38","quantile",0.25,3
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","38","quantile",0.3,3
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","38","quantile",0.35,3
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","38","quantile",0.4,3
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","38","quantile",0.45,3
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","38","quantile",0.5,3
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","38","quantile",0.55,3
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","38","quantile",0.6,3
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","38","quantile",0.65,3
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","38","quantile",0.7,3.0375
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","38","quantile",0.75,3.4125
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","38","quantile",0.8,3.8625
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","38","quantile",0.85,4.3125
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","38","quantile",0.9,4.7625
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","38","quantile",0.95,5.6375
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","38","quantile",0.975,6.9875
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","38","quantile",0.99,7.76375
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","38","point",NA,3
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","38","quantile",0.01,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","38","quantile",0.025,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","38","quantile",0.05,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","38","quantile",0.1,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","38","quantile",0.15,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","38","quantile",0.2,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","38","quantile",0.25,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","38","quantile",0.3,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","38","quantile",0.35,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","38","quantile",0.4,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","38","quantile",0.45,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","38","quantile",0.5,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","38","quantile",0.55,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","38","quantile",0.6,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","38","quantile",0.65,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","38","quantile",0.7,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","38","quantile",0.75,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","38","quantile",0.8,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","38","quantile",0.85,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","38","quantile",0.9,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","38","quantile",0.95,1.2125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","38","quantile",0.975,1.6625
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","38","quantile",0.99,1.92125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","38","point",NA,1
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","38","quantile",0.01,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","38","quantile",0.025,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","38","quantile",0.05,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","38","quantile",0.1,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","38","quantile",0.15,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","38","quantile",0.2,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","38","quantile",0.25,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","38","quantile",0.3,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","38","quantile",0.35,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","38","quantile",0.4,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","38","quantile",0.45,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","38","quantile",0.5,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","38","quantile",0.55,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","38","quantile",0.6,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","38","quantile",0.65,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","38","quantile",0.7,0.0375
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","38","quantile",0.75,0.4125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","38","quantile",0.8,0.8625
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","38","quantile",0.85,1
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","38","quantile",0.9,1
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","38","quantile",0.95,1
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","38","quantile",0.975,1
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","38","quantile",0.99,1
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","38","point",NA,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","39","quantile",0.01,8.07875
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","39","quantile",0.025,8.3375
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","39","quantile",0.05,8.7875
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","39","quantile",0.1,9
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","39","quantile",0.15,9
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","39","quantile",0.2,9
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","39","quantile",0.25,9
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","39","quantile",0.3,9
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","39","quantile",0.35,9
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","39","quantile",0.4,9.025
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","39","quantile",0.45,9.33125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","39","quantile",0.5,9.5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","39","quantile",0.55,9.66875
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","39","quantile",0.6,10.0625
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","39","quantile",0.65,10.5125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","39","quantile",0.7,10.925
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","39","quantile",0.75,11
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","39","quantile",0.8,11
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","39","quantile",0.85,11
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","39","quantile",0.9,11
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","39","quantile",0.95,11.425
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","39","quantile",0.975,12.325
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","39","quantile",0.99,12.8425
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","39","point",NA,10
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","39","quantile",0.01,11
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","39","quantile",0.025,11
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","39","quantile",0.05,11
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","39","quantile",0.1,11.2375
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","39","quantile",0.15,11.6875
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","39","quantile",0.2,12
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","39","quantile",0.25,12
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","39","quantile",0.3,12
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","39","quantile",0.35,12
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","39","quantile",0.4,12
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","39","quantile",0.45,12
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","39","quantile",0.5,12
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","39","quantile",0.55,12
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","39","quantile",0.6,12
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","39","quantile",0.65,12
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","39","quantile",0.7,12.0375
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","39","quantile",0.75,12.4125
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","39","quantile",0.8,12.8625
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","39","quantile",0.85,13.3125
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","39","quantile",0.9,13.7625
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","39","quantile",0.95,16.3375
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","39","quantile",0.975,21.2875
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","39","quantile",0.99,24.13375
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","39","point",NA,12
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","39","quantile",0.01,10.23625
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","39","quantile",0.025,11.0125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","39","quantile",0.05,12.3625
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","39","quantile",0.1,13.2375
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","39","quantile",0.15,13.6875
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","39","quantile",0.2,14
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","39","quantile",0.25,14
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","39","quantile",0.3,14
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","39","quantile",0.35,14
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","39","quantile",0.4,14
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","39","quantile",0.45,14
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","39","quantile",0.5,14
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","39","quantile",0.55,14
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","39","quantile",0.6,14
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","39","quantile",0.65,14
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","39","quantile",0.7,14.0375
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","39","quantile",0.75,14.4125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","39","quantile",0.8,14.8625
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","39","quantile",0.85,15.3125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","39","quantile",0.9,15.7625
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","39","quantile",0.95,16.6375
